,company,title,salary,location,submit date,start date,year,salary_normalized,level,category,relevance,cpi_pct
15761,TESLA INC,MOTOR CONTROLS ENGINEER,131800.0,"PALO ALTO, CA",02/26/2019,08/25/2019,2019,157484.0,Junior,Vehicle,Relevant,1.1948718547401682
15762,TESLA MOTORS INC,MOTOR DESIGN ENGINEER,91104.0,"PALO ALTO, CA",02/16/2016,08/17/2016,2016,115865.0,Junior,Vehicle,Relevant,1.2717908148049968
15763,TESLA INC,NAM REGIONAL MANAGER,130800.0,"FREMONT, CA",02/21/2019,07/04/2019,2019,156289.0,Manager,General,Relevant,1.1948718547401682
15764,TESLA INC,NETWORK AUTOMATION ENGINEER,130000.0,"FREMONT, CA",04/04/2018,04/15/2018,2018,158883.0,Junior,Software,Relevant,1.2221762268491798
15765,TESLA INC,NETWORK DISTRIBUTION ANALYST,90000.0,"DALLAS, TX",02/04/2022,02/16/2022,2022,94427.0,Junior,Software,Relevant,1.0491910269771574
15766,TESLA INC,NETWORK DISTRIBUTION ANALYST,100000.0,"HAYWARD, CA",04/28/2022,10/01/2022,2022,104919.0,Junior,Software,Relevant,1.0491910269771574
15767,TESLA INC,NETWORK ENGINEER,104978.0,"LAS VEGAS, NV",03/13/2020,09/12/2020,2020,123750.0,Junior,Software,Relevant,1.178816311800794
15768,TESLA INC,NETWORK ENGINEER,110000.0,"AUSTIN, TX",04/08/2022,10/01/2022,2022,115411.0,Junior,Software,Relevant,1.0491910269771574
15769,TESLA INC,NETWORK ENGINEER,124560.0,"FREMONT, CA",04/27/2022,10/01/2022,2022,130687.0,Junior,Software,Relevant,1.0491910269771574
15770,TESLA INC,NETWORK ENGINEER,130000.0,"FREMONT, CA",12/01/2017,12/11/2017,2017,161918.0,Junior,Software,Relevant,1.2455217341922085
15771,TESLA INC,NETWORK ENGINEER,135000.0,"LATHROP, CA",11/09/2021,11/22/2021,2021,149135.0,Junior,Software,Relevant,1.104706635773598
15772,TESLA MOTORS INC,NETWORK SUPPORT ADMINISTRATOR,83000.0,"FREMONT, CA",12/09/2016,01/30/2017,2017,103378.0,Junior,Software,Relevant,1.2455217341922085
15773,TESLA INC,NETWORK SUPPORT ENGINEER,96000.0,"FREMONT, CA",07/31/2019,01/30/2020,2020,113166.0,Junior,Software,Relevant,1.178816311800794
15774,TESLA INC,NETWORK SUPPORT ENGINEER,122000.0,"FREMONT, CA",05/16/2017,06/19/2017,2017,151954.0,Junior,Software,Relevant,1.2455217341922085
15775,TESLA INC,NETWORK SUPPORT ENGINEER,122000.0,"FREMONT, CA",07/21/2017,09/11/2017,2017,151954.0,Junior,Software,Relevant,1.2455217341922085
15776,TESLA INC,NEW PROGRAMS ENGINEER,90000.0,"HAWTHORNE, CA",03/05/2018,08/27/2018,2018,109996.0,Junior,General,Relevant,1.2221762268491798
15777,TESLA INC,NEW PROGRAMS ENGINEER,91499.0,"HAWTHORNE, CA",02/24/2018,08/18/2018,2018,111828.0,Junior,General,Relevant,1.2221762268491798
15778,TESLA INC,NEW PROGRAMS ENGINEER,100500.0,"HAWTHORNE, CA",03/15/2018,09/02/2018,2018,122829.0,Junior,General,Relevant,1.2221762268491798
15779,TESLA MOTORS INC,NEW TECH INTEGRATION ENGINEER,135000.0,"PALO ALTO, CA",04/13/2016,05/09/2016,2016,171692.0,Junior,General,Relevant,1.2717908148049968
15780,TESLA INC,NEW TECHNICAL INTEGRATION ENGINEER,143000.0,"PALO ALTO, CA",03/14/2018,07/25/2018,2018,174771.0,Junior,General,Relevant,1.2221762268491798
15781,TESLA INC,NPI PROGRAM MANAGER,100695.0,"SPARKS, NV",08/08/2018,09/01/2018,2018,123067.0,Junior,PM,Relevant,1.2221762268491798
15782,TESLA INC,NPI PROJECT ENGINEER,97000.0,"SPARKS, NV",05/01/2018,05/10/2018,2018,118551.0,Junior,General,Relevant,1.2221762268491798
15783,TESLA INC,NVH CAE ENGINEER,100000.0,"PALO ALTO, CA",03/07/2018,08/24/2018,2018,122218.0,Junior,Vehicle,Relevant,1.2221762268491798
15784,TESLA INC,NVH DATA ENGINEER,113542.0,"PALO ALTO, CA",03/06/2018,09/04/2018,2018,138768.0,Junior,Software,Relevant,1.2221762268491798
15785,TESLA INC,NVH DATA ENGINEER,114125.0,"PALO ALTO, CA",03/03/2019,08/29/2019,2019,136365.0,Junior,Software,Relevant,1.1948718547401682
15786,TESLA MOTORS INC,NVH ENGINEER,87422.0,"FREMONT, CA",02/16/2016,08/17/2016,2016,111182.0,Junior,Vehicle,Relevant,1.2717908148049968
15787,TESLA INC,NVH ENGINEER,108000.0,"FREMONT, CA",06/07/2021,10/01/2021,2021,119308.0,Junior,Vehicle,Relevant,1.104706635773598
15788,TESLA INC,NVH QUALITY ENGINEER,95000.0,"SPARKS, NV",05/31/2017,07/03/2017,2017,118325.0,Junior,Vehicle,Relevant,1.2455217341922085
15789,TESLA INC,NVH QUALITY ENGINEER,95000.0,"SPARKS, NV",06/14/2017,07/03/2017,2017,118325.0,Junior,Vehicle,Relevant,1.2455217341922085
15790,TESLA MOTORS INC,ONLINE PRODUCT MANAGER,82992.0,"FREMONT, CA",03/21/2016,04/25/2016,2016,105548.0,Junior,PM,Relevant,1.2717908148049968
15791,TESLA INC,OPERATIONS ANALYST,63000.0,"FREMONT, CA",03/20/2019,09/06/2019,2019,75277.0,Junior,,Relevant,1.1948718547401682
15792,TESLA INC,OPERATIONS ASSOCIATE,79000.0,"SAN MATEO, CA",11/02/2017,11/03/2017,2017,98396.0,Junior,,Relevant,1.2455217341922085
15793,TESLA INC,OPERATIONS ASSOCIATE,79000.0,"SAN MATEO, CA",11/03/2017,11/03/2017,2017,98396.0,Junior,,Relevant,1.2455217341922085
15794,TESLA INC,OPERATIONS ASSOCIATE,79000.0,"PALO ALTO, CA",09/06/2017,09/06/2017,2017,98396.0,Junior,,Relevant,1.2455217341922085
15795,TESLA INC,OPERATIONS COMMODITY MANAGER,100000.0,"LATHROP, CA",03/06/2017,09/02/2017,2017,124552.0,Manager,General,Relevant,1.2455217341922085
15796,TESLA INC,OPERATIONS COMMODITY MANAGER,103000.0,"FREMONT, CA",02/07/2018,08/07/2018,2018,125884.0,Manager,General,Relevant,1.2221762268491798
15797,TESLA MOTORS INC,OPERATIONS COMMODITY MANAGER,113339.0,"PALO ALTO, CA",03/01/2016,08/31/2016,2016,144143.0,Manager,General,Relevant,1.2717908148049968
15798,TESLA MOTORS INC,OPERATIONS DATA ANALYST,108000.0,"FREMONT, CA",09/28/2015,10/12/2015,2015,140203.0,Junior,Software,Relevant,1.2981756685339816
15799,TESLA INC,OPERATIONS RESEARCH ENGINEER,100000.0,"FREMONT, CA",03/09/2018,03/12/2018,2018,122218.0,Junior,Research,Relevant,1.2221762268491798
15800,TESLA INC,ORGANIZATIONAL DEVELOPMENT SPECIALIST,83158.0,"SPARKS, NV",05/14/2021,10/01/2021,2021,91865.0,Junior,Manufacturing,Relevant,1.104706635773598
15801,TESLA INC,PACKAGING COMPLIANCE ENGINEER,80000.0,"FREMONT, CA",02/15/2018,08/15/2018,2018,97774.0,Junior,General,Relevant,1.2221762268491798
15802,TESLA INC,PACKAGING COMPLIANCE ENGINEER,86250.0,"FREMONT, CA",03/03/2019,08/29/2019,2019,103058.0,Junior,General,Relevant,1.1948718547401682
15803,TESLA INC,PACKAGING ENGINEER,75421.0,"BUFFALO, NY",05/07/2021,10/01/2021,2021,83318.0,Junior,General,Relevant,1.104706635773598
15804,TESLA INC,PACKAGING ENGINEER,76500.0,"SPARKS, NV",09/20/2021,10/04/2021,2021,84510.0,Junior,General,Relevant,1.104706635773598
15805,TESLA INC,PACKAGING ENGINEER,92353.0,"FREMONT, CA",12/13/2021,01/03/2022,2022,96896.0,Junior,General,Relevant,1.0491910269771574
15806,TESLA INC,PACKAGING ENGINEER,95000.0,"SPARKS, NV",09/12/2022,09/23/2022,2022,99673.0,Junior,General,Relevant,1.0491910269771574
15807,TESLA MOTORS INC,PACKAGING ENGINEER,95000.0,"FREMONT, CA",12/03/2015,12/21/2015,2015,123327.0,Junior,General,Relevant,1.2981756685339816
15808,TESLA INC,PACKAGING ENGINEER,100000.0,"FREMONT, CA",03/17/2023,04/03/2023,2023,100000.0,Junior,General,Relevant,1.0
15809,TESLA INC,PACKAGING ENGINEER,100000.0,"FREMONT, CA",08/29/2022,09/09/2022,2022,104919.0,Junior,General,Relevant,1.0491910269771574
15810,TESLA INC,PACKAGING ENGINEER,100000.0,"FREMONT, CA",05/26/2020,10/01/2020,2020,117882.0,Junior,General,Relevant,1.178816311800794
15811,TESLA INC,PACKAGING ENGINEER,104000.0,"AUSTIN, TX",04/19/2023,10/01/2023,2023,104000.0,Junior,General,Relevant,1.0
15812,TESLA MOTORS INC,"PACKAGING ENGINEER, GIGAFACTORY",90000.0,"SPARKS, NV",11/29/2016,01/09/2017,2017,112097.0,Junior,General,Relevant,1.2455217341922085
15813,TESLA INC,PACKAGING PROJECT ENGINEER,100000.0,"FREMONT, CA",03/08/2019,09/01/2019,2019,119487.0,Junior,General,Relevant,1.1948718547401682
15814,TESLA MOTORS INC,PCB DESIGN ENGINEER,110000.0,"PALO ALTO, CA",02/29/2016,08/17/2016,2016,139897.0,Junior,Electrical,Relevant,1.2717908148049968
15815,TESLA MOTORS INC,PCBA MANUFACTURING ENGINEER,115000.0,"FREMONT, CA",03/14/2015,09/01/2015,2015,149290.0,Junior,Manufacturing,Relevant,1.2981756685339816
15816,TESLA INC,PEOPLE ANALYST,85000.0,"FREMONT, CA",03/08/2018,09/05/2018,2018,103885.0,Junior,,Relevant,1.2221762268491798
15817,TESLA INC,PEOPLE ANALYST,95000.0,"FREMONT, CA",02/24/2018,08/18/2018,2018,116107.0,Junior,,Relevant,1.2221762268491798
15818,TESLA MOTORS INC,PERFORMANCE TEST ENGINEER,92000.0,"FREMONT, CA",04/28/2016,06/06/2016,2016,117005.0,Junior,Test/QA,Relevant,1.2717908148049968
15819,TESLA INC,PHOTOVOLTAIC DESIGNER II,59620.0,"SANTA ANA, CA",08/04/2017,08/04/2017,2017,74258.0,Junior,,Relevant,1.2455217341922085
15820,TESLA INC,PHOTOVOLTAIC DESIGNER II,63200.0,"NORRISTOWN, PA",06/07/2018,06/11/2018,2018,77242.0,Junior,,Relevant,1.2221762268491798
15821,TESLA INC,PLASTICS + STAMPING MOLD DIE MAKER,82000.0,"SPARKS, NV",02/23/2018,08/18/2018,2018,100218.0,Junior,Manufacturing,Relevant,1.2221762268491798
15822,TESLA INC,PLASTICS ENGINEER,90000.0,"FREMONT, CA",03/14/2017,09/05/2017,2017,112097.0,Junior,General,Relevant,1.2455217341922085
15823,TESLA INC,PLASTICS ENGINEER,92250.0,"FREMONT, CA",03/12/2018,09/08/2018,2018,112746.0,Junior,General,Relevant,1.2221762268491798
15824,TESLA INC,PLATFORM SECURITY ENGINEER,125000.0,"FREMONT, CA",12/04/2018,12/17/2018,2018,152772.0,Junior,Software,Relevant,1.2221762268491798
15825,TESLA MOTORS INC,PLM APPLICATION DEVELOPER,85000.0,"FREMONT, CA",01/28/2016,02/16/2016,2016,108102.0,Junior,Test/QA,Relevant,1.2717908148049968
15826,TESLA MOTORS INC,PLM APPLICATION DEVELOPER,85000.0,"FREMONT, CA",02/01/2016,02/15/2016,2016,108102.0,Junior,Test/QA,Relevant,1.2717908148049968
15827,TESLA MOTORS INC,PLM PROJECT MANAGER,92000.0,"FREMONT, CA",06/22/2016,07/05/2016,2016,117005.0,Junior,PM,Relevant,1.2717908148049968
15828,TESLA INC,POWER SYSTEMS ENGINEER,90000.0,"SAN FRANCISCO, CA",03/23/2017,09/21/2017,2017,112097.0,Junior,Electrical,Relevant,1.2455217341922085
15829,TESLA INC,POWERPACK ANALYST,85051.0,"PALO ALTO, CA",03/08/2018,09/05/2018,2018,103947.0,Junior,,Relevant,1.2221762268491798
15830,TESLA INC,POWERPACK ANALYST,92735.0,"PALO ALTO, CA",03/19/2017,09/05/2017,2017,115503.0,Junior,,Relevant,1.2455217341922085
15831,TESLA MOTORS INC,POWERTRAIN CONTROLS ENGINEER,95000.0,"PALO ALTO, CA",06/23/2015,10/01/2015,2015,123327.0,Junior,Vehicle,Relevant,1.2981756685339816
15832,TESLA INC,POWERTRAIN PERFORMANCE MODELING ENGINEER,105000.0,"PALO ALTO, CA",02/20/2018,08/14/2018,2018,128329.0,Junior,Software,Relevant,1.2221762268491798
15833,TESLA MOTORS INC,POWERTRAIN PROJECT ENGINEER,80000.0,"PALO ALTO, CA",10/23/2014,10/30/2014,2014,104612.0,Junior,Vehicle,Relevant,1.3076461168935147
15834,TESLA INC,POWERTRAIN QUALITY ENGINEER,90000.0,"FREMONT, CA",03/06/2017,09/02/2017,2017,112097.0,Junior,Vehicle,Relevant,1.2455217341922085
15835,TESLA MOTORS INC,POWERTRAIN QUALITY ENGINEER,95000.0,"FREMONT, CA",01/17/2017,02/27/2017,2017,118325.0,Junior,Vehicle,Relevant,1.2455217341922085
15836,TESLA INC,POWERTRAIN QUALITY ENGINEER,97109.0,"FREMONT, CA",09/26/2018,11/01/2018,2018,118684.0,Junior,Vehicle,Relevant,1.2221762268491798
15837,TESLA INC,"POWERTRAIN QUALITY ENGINEER, DATA SCIENTIST",111980.0,"FREMONT, CA",02/16/2018,08/15/2018,2018,136859.0,Junior,Software,Relevant,1.2221762268491798
15838,TESLA INC,PRINCIPAL MECHANICAL DESIGN ENGINEER,237000.0,"FREMONT, CA",03/21/2022,09/07/2022,2022,248658.0,Staff,Mechanical,Relevant,1.0491910269771574
15839,TESLA INC,PROCEESS ENGINEER,90000.0,"FREMONT, CA",02/28/2018,08/27/2018,2018,109996.0,Junior,General,Relevant,1.2221762268491798
15840,TESLA MOTORS INC,PROCESS ENGINEER,75000.0,"FREMONT, CA",10/02/2014,10/09/2014,2014,98073.0,Junior,Manufacturing,Relevant,1.3076461168935147
15841,TESLA INC,PROCESS ENGINEER,78000.0,"SPARKS, NV",04/21/2017,05/08/2017,2017,97151.0,Junior,Manufacturing,Relevant,1.2455217341922085
15842,TESLA INC,PROCESS ENGINEER,78354.0,"SPARKS, NV",07/06/2018,07/10/2018,2018,95762.0,Junior,Manufacturing,Relevant,1.2221762268491798
15843,TESLA INC,PROCESS ENGINEER,80000.0,"SPARKS, NV",02/03/2018,08/02/2018,2018,97774.0,Junior,Manufacturing,Relevant,1.2221762268491798
15844,TESLA INC,PROCESS ENGINEER,80000.0,"SPARKS, NV",04/06/2017,05/01/2017,2017,99642.0,Junior,Manufacturing,Relevant,1.2455217341922085
15845,TESLA MOTORS INC,PROCESS ENGINEER,80000.0,"FREMONT, CA",11/03/2015,11/16/2015,2015,103854.0,Junior,Manufacturing,Relevant,1.2981756685339816
15846,TESLA INC,PROCESS ENGINEER,82400.0,"SPARKS, NV",02/03/2018,08/02/2018,2018,100707.0,Junior,Manufacturing,Relevant,1.2221762268491798
15847,TESLA INC,PROCESS ENGINEER,84000.0,"SPARKS, NV",03/15/2018,09/14/2018,2018,102663.0,Junior,Manufacturing,Relevant,1.2221762268491798
15848,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",11/17/2020,02/03/2021,2021,93900.0,Junior,Manufacturing,Relevant,1.104706635773598
15849,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",02/19/2021,03/15/2021,2021,93900.0,Junior,Manufacturing,Relevant,1.104706635773598
15850,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",07/03/2018,08/06/2018,2018,103885.0,Junior,Manufacturing,Relevant,1.2221762268491798
15851,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",03/04/2019,08/20/2019,2019,101564.0,Junior,Manufacturing,Relevant,1.1948718547401682
15852,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",04/03/2020,04/20/2020,2020,100199.0,Junior,Manufacturing,Relevant,1.178816311800794
15853,TESLA INC,PROCESS ENGINEER,85000.0,"LATHROP, CA",04/12/2022,10/01/2022,2022,89181.0,Junior,Manufacturing,Relevant,1.0491910269771574
15854,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",04/10/2017,05/01/2017,2017,105869.0,Junior,Manufacturing,Relevant,1.2455217341922085
15855,TESLA INC,PROCESS ENGINEER,85000.0,"LATHROP, CA",05/04/2022,10/01/2022,2022,89181.0,Junior,Manufacturing,Relevant,1.0491910269771574
15856,TESLA INC,PROCESS ENGINEER,85000.0,"LATHROP, CA",05/27/2020,10/01/2020,2020,100199.0,Junior,Manufacturing,Relevant,1.178816311800794
15857,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",05/28/2020,10/01/2020,2020,100199.0,Junior,Manufacturing,Relevant,1.178816311800794
15858,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",07/21/2020,08/03/2020,2020,100199.0,Junior,Manufacturing,Relevant,1.178816311800794
15859,TESLA INC,PROCESS ENGINEER,85000.0,"SPARKS, NV",09/11/2020,09/21/2020,2020,100199.0,Junior,Manufacturing,Relevant,1.178816311800794
15860,TESLA INC,PROCESS ENGINEER,85051.0,"LATHROP, CA",03/15/2019,08/28/2019,2019,101625.0,Junior,Manufacturing,Relevant,1.1948718547401682
15861,TESLA INC,PROCESS ENGINEER,86000.0,"SPARKS, NV",02/24/2020,03/02/2020,2020,101378.0,Junior,Manufacturing,Relevant,1.178816311800794
15862,TESLA INC,PROCESS ENGINEER,86000.0,"SPARKS, NV",05/26/2020,10/01/2020,2020,101378.0,Junior,Manufacturing,Relevant,1.178816311800794
15863,TESLA INC,PROCESS ENGINEER,86466.0,"AUSTIN, TX",10/12/2022,10/19/2022,2022,90719.0,Junior,Manufacturing,Relevant,1.0491910269771574
15864,TESLA INC,PROCESS ENGINEER,86600.0,"SPARKS, NV",03/03/2019,08/28/2019,2019,103476.0,Junior,Manufacturing,Relevant,1.1948718547401682
15865,TESLA INC,PROCESS ENGINEER,87000.0,"SPARKS, NV",10/30/2020,11/09/2020,2020,102557.0,Junior,Manufacturing,Relevant,1.178816311800794
15866,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",10/31/2019,11/14/2019,2019,107538.0,Junior,Manufacturing,Relevant,1.1948718547401682
15867,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",07/27/2018,08/06/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15868,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",03/21/2023,04/03/2023,2023,90000.0,Junior,Manufacturing,Relevant,1.0
15869,TESLA INC,PROCESS ENGINEER,90000.0,"FREMONT, CA",01/30/2018,07/28/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15870,TESLA INC,PROCESS ENGINEER,90000.0,"FREMONT, CA",02/26/2018,08/19/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15871,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",11/28/2018,12/12/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15872,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",03/11/2019,09/10/2019,2019,107538.0,Junior,Manufacturing,Relevant,1.1948718547401682
15873,TESLA INC,PROCESS ENGINEER,90000.0,"FREMONT, CA",03/07/2018,09/05/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15874,TESLA INC,PROCESS ENGINEER,90000.0,"FREMONT, CA",02/02/2018,08/02/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15875,TESLA INC,PROCESS ENGINEER,90000.0,"FREMONT, CA",01/31/2018,07/28/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15876,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",04/06/2017,05/01/2017,2017,112097.0,Junior,Manufacturing,Relevant,1.2455217341922085
15877,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",04/06/2017,05/01/2017,2017,112097.0,Junior,Manufacturing,Relevant,1.2455217341922085
15878,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",04/10/2017,05/01/2017,2017,112097.0,Junior,Manufacturing,Relevant,1.2455217341922085
15879,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",05/02/2017,05/15/2017,2017,112097.0,Junior,Manufacturing,Relevant,1.2455217341922085
15880,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",05/15/2017,06/19/2017,2017,112097.0,Junior,Manufacturing,Relevant,1.2455217341922085
15881,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",07/13/2018,08/20/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
15882,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",08/24/2020,09/02/2020,2020,106093.0,Junior,Manufacturing,Relevant,1.178816311800794
15883,TESLA INC,PROCESS ENGINEER,90000.0,"SPARKS, NV",09/16/2020,09/28/2020,2020,106093.0,Junior,Manufacturing,Relevant,1.178816311800794
15884,TESLA INC,PROCESS ENGINEER,90720.0,"SPARKS, NV",04/07/2022,10/01/2022,2022,95183.0,Junior,Manufacturing,Relevant,1.0491910269771574
15885,TESLA INC,PROCESS ENGINEER,91000.0,"FREMONT, CA",02/25/2019,08/23/2019,2019,108733.0,Junior,Manufacturing,Relevant,1.1948718547401682
15886,TESLA INC,PROCESS ENGINEER,91400.0,"AUSTIN, TX",05/08/2023,10/01/2023,2023,91400.0,Junior,Manufacturing,Relevant,1.0
15887,TESLA INC,PROCESS ENGINEER,92000.0,"AUSTIN, TX",02/10/2021,02/18/2021,2021,101633.0,Junior,Manufacturing,Relevant,1.104706635773598
15888,TESLA INC,PROCESS ENGINEER,92000.0,"SPARKS, NV",04/12/2022,10/01/2022,2022,96526.0,Junior,Manufacturing,Relevant,1.0491910269771574
15889,TESLA INC,PROCESS ENGINEER,92000.0,"SPARKS, NV",06/09/2021,06/21/2021,2021,101633.0,Junior,Manufacturing,Relevant,1.104706635773598
15890,TESLA INC,PROCESS ENGINEER,92500.0,"FREMONT, CA",03/22/2017,09/14/2017,2017,115211.0,Junior,Manufacturing,Relevant,1.2455217341922085
15891,TESLA INC,PROCESS ENGINEER,92880.0,"SPARKS, NV",06/07/2019,12/07/2019,2019,110980.0,Junior,Manufacturing,Relevant,1.1948718547401682
15892,TESLA INC,PROCESS ENGINEER,92880.0,"SPARKS, NV",12/23/2019,06/19/2020,2020,109488.0,Junior,Manufacturing,Relevant,1.178816311800794
15893,TESLA INC,PROCESS ENGINEER,93375.0,"FREMONT, CA",03/04/2019,08/30/2019,2019,111571.0,Junior,Manufacturing,Relevant,1.1948718547401682
15894,TESLA INC,PROCESS ENGINEER,93600.0,"FREMONT, CA",05/26/2020,10/01/2020,2020,110337.0,Junior,Manufacturing,Relevant,1.178816311800794
15895,TESLA INC,PROCESS ENGINEER,93995.0,"FREMONT, CA",03/04/2021,03/15/2021,2021,103837.0,Junior,Manufacturing,Relevant,1.104706635773598
15896,TESLA INC,PROCESS ENGINEER,94000.0,"SPARKS, NV",01/09/2018,01/22/2018,2018,114885.0,Junior,Manufacturing,Relevant,1.2221762268491798
15897,TESLA INC,PROCESS ENGINEER,94330.0,"AUSTIN, TX",02/11/2022,02/25/2022,2022,98970.0,Junior,Manufacturing,Relevant,1.0491910269771574
15898,TESLA INC,PROCESS ENGINEER,94362.0,"FREMONT, CA",05/04/2021,08/31/2021,2021,104242.0,Junior,Manufacturing,Relevant,1.104706635773598
15899,TESLA INC,PROCESS ENGINEER,94500.0,"SPARKS, NV",10/29/2021,11/12/2021,2021,104395.0,Junior,Manufacturing,Relevant,1.104706635773598
15900,TESLA INC,PROCESS ENGINEER,94500.0,"LATHROP, CA",04/06/2022,10/01/2022,2022,99149.0,Junior,Manufacturing,Relevant,1.0491910269771574
15901,TESLA INC,PROCESS ENGINEER,94500.0,"AUSTIN, TX",06/30/2022,07/15/2022,2022,99149.0,Junior,Manufacturing,Relevant,1.0491910269771574
15902,TESLA INC,PROCESS ENGINEER,95000.0,"SPARKS, NV",04/20/2021,05/02/2021,2021,104947.0,Junior,Manufacturing,Relevant,1.104706635773598
15903,TESLA INC,PROCESS ENGINEER,95000.0,"SPARKS, NV",04/01/2022,04/15/2022,2022,99673.0,Junior,Manufacturing,Relevant,1.0491910269771574
15904,TESLA INC,PROCESS ENGINEER,95000.0,"FREMONT, CA",01/31/2018,07/28/2018,2018,116107.0,Junior,Manufacturing,Relevant,1.2221762268491798
15905,TESLA INC,PROCESS ENGINEER,95000.0,"FREMONT, CA",07/27/2020,08/03/2020,2020,111988.0,Junior,Manufacturing,Relevant,1.178816311800794
15906,TESLA INC,PROCESS ENGINEER,95056.0,"FREMONT, CA",10/04/2019,10/05/2019,2019,113580.0,Junior,Manufacturing,Relevant,1.1948718547401682
15907,TESLA INC,PROCESS ENGINEER,96000.0,"SPARKS, NV",05/05/2021,05/19/2021,2021,106052.0,Junior,Manufacturing,Relevant,1.104706635773598
15908,TESLA INC,PROCESS ENGINEER,97000.0,"SPARKS, NV",11/02/2020,11/16/2020,2020,114345.0,Junior,Manufacturing,Relevant,1.178816311800794
15909,TESLA INC,PROCESS ENGINEER,97500.0,"AUSTIN, TX",04/08/2022,10/01/2022,2022,102296.0,Junior,Manufacturing,Relevant,1.0491910269771574
15910,TESLA INC,PROCESS ENGINEER,97808.0,"AUSTIN, TX",03/05/2021,03/29/2021,2021,108049.0,Junior,Manufacturing,Relevant,1.104706635773598
15911,TESLA INC,PROCESS ENGINEER,98000.0,"AUSTIN, TX",11/01/2021,11/15/2021,2021,108261.0,Junior,Manufacturing,Relevant,1.104706635773598
15912,TESLA INC,PROCESS ENGINEER,98411.0,"FREMONT, CA",04/21/2023,05/01/2023,2023,98411.0,Junior,Manufacturing,Relevant,1.0
15913,TESLA INC,PROCESS ENGINEER,98411.0,"FREMONT, CA",04/10/2023,04/24/2023,2023,98411.0,Junior,Manufacturing,Relevant,1.0
15914,TESLA INC,PROCESS ENGINEER,99000.0,"FREMONT, CA",02/08/2022,03/07/2022,2022,103870.0,Junior,Manufacturing,Relevant,1.0491910269771574
15915,TESLA INC,PROCESS ENGINEER,99750.0,"FREMONT, CA",10/28/2020,10/30/2020,2020,117587.0,Junior,Manufacturing,Relevant,1.178816311800794
15916,TESLA INC,PROCESS ENGINEER,100000.0,"FREMONT, CA",03/08/2018,09/05/2018,2018,122218.0,Junior,Manufacturing,Relevant,1.2221762268491798
15917,TESLA INC,PROCESS ENGINEER,100000.0,"AUSTIN, TX",09/14/2022,10/01/2022,2022,104919.0,Junior,Manufacturing,Relevant,1.0491910269771574
15918,TESLA INC,PROCESS ENGINEER,100000.0,"FREMONT, CA",02/02/2018,08/02/2018,2018,122218.0,Junior,Manufacturing,Relevant,1.2221762268491798
15919,TESLA INC,PROCESS ENGINEER,100000.0,"FREMONT, CA",03/13/2019,09/01/2019,2019,119487.0,Junior,Manufacturing,Relevant,1.1948718547401682
15920,TESLA INC,PROCESS ENGINEER,100000.0,"FREMONT, CA",03/04/2019,08/30/2019,2019,119487.0,Junior,Manufacturing,Relevant,1.1948718547401682
15921,TESLA INC,PROCESS ENGINEER,100000.0,"FREMONT, CA",11/14/2017,12/18/2017,2017,124552.0,Junior,Manufacturing,Relevant,1.2455217341922085
15922,TESLA INC,PROCESS ENGINEER,100000.0,"SPARKS, NV",09/14/2022,09/27/2022,2022,104919.0,Junior,Manufacturing,Relevant,1.0491910269771574
